5.0000000000e-03	0.0000000000e+00
5.7991642557e-03	0.0000000000e+00
6.7260612128e-03	0.0000000000e+00
7.8011067534e-03	0.0000000000e+00
9.0479798877e-03	0.0000000000e+00
1.0494144310e-02	0.0000000000e+00
1.2171453315e-02	0.0000000000e+00
1.4116851401e-02	2.5933817318e-08
1.6373188010e-02	5.7482503243e-08
1.8990161331e-02	7.3159723556e-08
2.2025412961e-02	6.4825749767e-08
2.5545797511e-02	3.5841931182e-08
2.9628855162e-02	5.3195408442e-09
3.4364519558e-02	0.0000000000e+00
3.9857098697e-02	0.0000000000e+00
4.6227572420e-02	0.0000000000e+00
5.3616257121e-02	5.9575930659e-09
6.2185896363e-02	1.4122580361e-08
7.2125245479e-02	1.8392187078e-08
8.3653229103e-02	1.6666240367e-08
9.7023763216e-02	1.0942077160e-08
1.1253134792e-01	6.8876256044e-09
1.3051755410e-01	7.7214200328e-09
1.5137854689e-01	8.2003084531e-09
1.7557381164e-01	6.6161476188e-09
2.0363627454e-01	5.0686171591e-09
2.3618404090e-01	6.2198048989e-09
2.7393400954e-01	1.0478943336e-08
3.1771766331e-01	1.4762804110e-08
3.6849938329e-01	1.6015314395e-08
4.2739769037e-01	1.5956346228e-08
4.9570988178e-01	1.5304983397e-08
5.7494060552e-01	1.2875888413e-08
6.6683500174e-01	9.8659883481e-09
7.7341714130e-01	7.5707576207e-09
8.9703460811e-01	6.8937587320e-09
1.0404102071e+00	8.2264844395e-09
1.2067019368e+00	1.0597048716e-08
1.3995725479e+00	1.2435314799e-08
1.6232702185e+00	1.3973460380e-08
1.8827221257e+00	1.6980241883e-08
2.1836429710e+00	2.5412548666e-08
2.5326608529e+00	3.3810552772e-08
2.9374632580e+00	3.5116669446e-08
3.4069663856e+00	2.7761981057e-08
3.9515115367e+00	1.4828998294e-08
4.5830928919e+00	2.5884197388e-09
5.3156216958e+00	0.0000000000e+00
6.1652326670e+00	0.0000000000e+00
7.1506393820e+00	0.0000000000e+00
8.2935464618e+00	0.0000000000e+00
9.6191276388e+00	0.0000000000e+00
1.1156580235e+01	0.0000000000e+00
1.2939768263e+01	0.0000000000e+00
1.5007968317e+01	0.0000000000e+00
1.7406734683e+01	0.0000000000e+00
2.0188902716e+01	0.0000000000e+00
2.3415752598e+01	0.0000000000e+00
2.7158359097e+01	0.0000000000e+00
3.1499157064e+01	0.0000000000e+00
